PLANT_ID	SUBPOP	Lat_origin	Long_origin	PLOT_GL	SITE	GR50	DOY	DYLN	cgdd_12c_jan2gr	cgdd_8c_jan2gr	GDD_12C_SM	tmax_18d	tmin_18d	tave_18d	cgdd_12c_18d	tmax_10d	tmin_10d	tave_10d	cgdd_12c_10d	tmax_5d	tmin_5d	tave_5d	cgdd_12c_5d
J641.C	Atlantic	41.738611	70.737222	P4603	PKLE	100	2019-04-11	12.7625162763853	368.65	669.85	9.95	25.8055555555556	13.5222222222222	19.6638888888889	7.79444444444444	27.66	15.01	21.335	9.335	29.56	15.58	22.57	10.57
J641.C	Atlantic	41.738611	70.737222	C1612	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J641.C	Atlantic	41.738611	70.737222	L2402	LINC	136	2019-05-17	14.5202540719427	82.65	202.4	13.55	18.9833333333333	6.44444444444444	12.7138888888889	2.075	19.89	7.22	13.555	3.03	25.56	10.1	17.83	6.06
J641.C	Atlantic	41.738611	70.737222	M4213	KBSM	136	2019-05-17	14.6352410731026	41.45	142.85	5.45	17.0166666666667	6.23333333333333	11.625	1.23055555555556	17.64	6.24	11.94	1.555	20.28	7.6	13.94	2.26
J643.A	Atlantic	42.9116667	70.865	P6421	PKLE	81	2019-03-23	12.1841446988944	216.75	444.3	8.3	23.3722222222222	11.05	17.2111111111111	5.50555555555556	22.45	10.44	16.445	4.445	25.12	11.44	18.28	6.28
J643.A	Atlantic	42.9116667	70.865	S3711	STIL	100	2019-04-11	12.9227987017719	82.305	204.94	2.045	20.9294444444444	7.61166666666667	14.2705555555556	3.55138888888889	24.427	9.823	17.125	5.125	26.802	11.178	18.99	6.99
J643.A	Atlantic	42.9116667	70.865	C2607	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J643.A	Atlantic	42.9116667	70.865	L2201	LINC	132	2019-05-13	14.3877335002493	52.35	156.1	0	16.3555555555556	4.62222222222222	10.4888888888889	0.433333333333334	17.23	5.22	11.225	0.705	14.9	4	9.45	0
J643.A	Atlantic	42.9116667	70.865	M1002	KBSM	133	2019-05-14	14.531727254189	30.15	119.55	0	15.0333333333333	4.9	9.96666666666667	0.602777777777778	16.8	5.12	10.96	0.91	14.24	3.86	9.05	0
J643.A	Atlantic	42.9116667	70.865	B2114	BRKG	149	2019-05-30	15.2222616411632	46.9	138.85	3.25	17.2777777777778	8.04444444444444	12.6611111111111	1.98888888888889	16.65	8.15	12.4	1.305	18.64	8.66	13.65	1.85
J644.B	Atlantic	41.385	71.633056	P4811	PKLE	71	2019-03-13	11.8752698218965	172.3	359.85	8.55	18.6444444444444	7.95	13.2972222222222	3.73333333333333	20.84	8.97	14.905	5.465	25.68	13.66	19.67	7.67
J644.B	Atlantic	41.385	71.633056	T1108	TMPL	91	2019-04-02	12.5018320752962	190.665	409.81	0.145	20.7505555555556	9.85888888888889	15.3047222222222	3.68305555555556	20.972	10.134	15.553	4.048	18.062	7.562	12.812	1.802
J644.B	Atlantic	41.385	71.633056	C1408	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J644.B	Atlantic	41.385	71.633056	L2216	LINC	134	2019-05-15	14.4551515561514	61.4	173.15	7.45	17.0055555555556	5.08888888888889	11.0472222222222	0.894444444444445	18.01	5.83	11.92	1.4	20	6	13	1.81
J644.B	Atlantic	41.385	71.633056	M1110	KBSM	130	2019-05-11	14.4229497140553	30.15	112.55	0	15.4444444444444	4.95	10.1972222222222	0.8	16.83	5.68	11.255	1.085	15.06	4.84	9.95	0.85
J644.B	Atlantic	41.385	71.633056	B2010	BRKG	137	2019-05-18	14.8529331499527	33.85	94.25	2.15	14.9722222222222	5.39444444444444	10.1833333333333	1.275	17.29	6.88	12.085	2.275	22.56	10.54	16.55	4.55
J644.C	Atlantic	41.385	71.633056	P6817	PKLE	79	2019-03-21	12.1223631901919	201.85	421.4	6.35	21.2111111111111	9.3	15.2555555555556	4.67777777777778	22.73	10.49	16.61	4.61	23.24	8.88	16.06	4.06
J644.C	Atlantic	41.385	71.633056	C5219	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J644.C	Atlantic	41.385	71.633056	T2312	TMPL	91	2019-04-02	12.5018320752962	190.665	409.81	0.145	20.7505555555556	9.85888888888889	15.3047222222222	3.68305555555556	20.972	10.134	15.553	4.048	18.062	7.562	12.812	1.802
J644.C	Atlantic	41.385	71.633056	L3014	LINC	132	2019-05-13	14.3877335002493	52.35	156.1	0	16.3555555555556	4.62222222222222	10.4888888888889	0.433333333333334	17.23	5.22	11.225	0.705	14.9	4	9.45	0
J644.C	Atlantic	41.385	71.633056	M4215	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J644.C	Atlantic	41.385	71.633056	B2509	BRKG	142	2019-05-23	15.0211487927613	33.85	99.7	0	14.85	5.86111111111111	10.3555555555556	1.26388888888889	17	7.77	12.385	2.275	11.44	5	8.22	0
J645.A	Atlantic	41.400278	71.584722	P5008	PKLE	88	2019-03-30	12.3996099446005	275.3	530.85	3.85	24.2333333333333	12.1611111111111	18.1972222222222	6.19722222222222	26.12	13.84	19.98	7.98	25.46	13	19.23	7.23
J645.A	Atlantic	41.400278	71.584722	C2611	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J645.A	Atlantic	41.400278	71.584722	M5602	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J645.B	Atlantic	41.400278	71.584722	P6214	PKLE	70	2019-03-12	11.8444623301408	163.75	347.3	8	18.4	7.88888888888889	13.1444444444444	3.58055555555556	18.73	7.75	13.24	4.61	25.8	14.66	20.23	8.23
J645.B	Atlantic	41.400278	71.584722	T2509	TMPL	88	2019-03-30	12.4076874787139	190.52	402.615	1.795	21.3688888888889	10.8027777777778	16.0858333333333	4.28833333333333	23.205	11.969	17.587	5.587	22.354	11.004	16.679	4.679
J645.B	Atlantic	41.400278	71.584722	C3210	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J645.B	Atlantic	41.400278	71.584722	L3503	LINC	130	2019-05-11	14.318137260029	52.35	149.3	0	16.9388888888889	4.33888888888889	10.6388888888889	0.536111111111111	16.45	4.66	10.555	0.705	14.12	4.44	9.28	0
J645.B	Atlantic	41.400278	71.584722	B2305	BRKG	137	2019-05-18	14.8529331499527	33.85	94.25	2.15	14.9722222222222	5.39444444444444	10.1833333333333	1.275	17.29	6.88	12.085	2.275	22.56	10.54	16.55	4.55
J645.B	Atlantic	41.400278	71.584722	M5001	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J645.C	Atlantic	41.400278	71.584722	K2511	KING	60	2019-03-02	11.6007806990683	245.65	454.6	2.65	22.7833333333333	10.6611111111111	16.7222222222222	4.83055555555556	22.47	11.09	16.78	4.78	23.24	12.32	17.78	5.78
J645.C	Atlantic	41.400278	71.584722	P2405	PKLE	71	2019-03-13	11.8752698218965	172.3	359.85	8.55	18.6444444444444	7.95	13.2972222222222	3.73333333333333	20.84	8.97	14.905	5.465	25.68	13.66	19.67	7.67
J645.C	Atlantic	41.400278	71.584722	T1406	TMPL	86	2019-03-28	12.3446688409073	181.655	385.75	5.435	21.1388888888889	10.8966666666667	16.0177777777778	4.22027777777778	23.112	11.852	17.482	5.482	23.882	12.706	18.294	6.294
J645.C	Atlantic	41.400278	71.584722	S2213	STIL	96	2019-04-07	12.7743382405709	53.63	160.265	6.275	19.1755555555556	6.51333333333333	12.8444444444444	2.18555555555556	18.693	6.457	12.575	2.4755	22.34	10.398	16.369	4.369
J645.C	Atlantic	41.400278	71.584722	C3403	CLMB	112	2019-04-23	13.4955392491899	64.05	157.8	0.550000000000001	20.9277777777778	7.61666666666667	14.2722222222222	3.375	20.45	7.61	14.03	3.06	20.3	8.18	14.24	2.8
J645.C	Atlantic	41.400278	71.584722	L1707	LINC	124	2019-05-05	14.0976040752822	47.4	133.25	1.6	18.6833333333333	4.40555555555556	11.5444444444444	1.05277777777778	16.43	4.1	10.265	0.285	16.88	4.44	10.66	0.42
J645.C	Atlantic	41.400278	71.584722	M4816	KBSM	130	2019-05-11	14.4229497140553	30.15	112.55	0	15.4444444444444	4.95	10.1972222222222	0.8	16.83	5.68	11.255	1.085	15.06	4.84	9.95	0.85
J645.C	Atlantic	41.400278	71.584722	F1715	FRMI	134	2019-05-15	14.5147975012302	47.55	157.45	4.95	16.4277777777778	5.75	11.0888888888889	0.891666666666667	18.18	7.01	12.595	1.36	18.12	6.24	12.18	1.25
J645.C	Atlantic	41.400278	71.584722	B1909	BRKG	137	2019-05-18	14.8529331499527	33.85	94.25	2.15	14.9722222222222	5.39444444444444	10.1833333333333	1.275	17.29	6.88	12.085	2.275	22.56	10.54	16.55	4.55
J646.A	Atlantic	41.463056	71.554444	P4013	PKLE	67	2019-03-09	11.752260287586	144.45	316	10.5	17.1277777777778	6.87222222222222	12	2.53611111111111	15.28	5.31	10.295	2.68	21.46	7.48	14.47	5.36
J646.A	Atlantic	41.463056	71.554444	C4618	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J646.A	Atlantic	41.463056	71.554444	S2710	STIL	126	2019-05-07	13.8137703309535	208.625	425.915	9.525	23.4816666666667	11.9983333333333	17.74	5.74	23.484	12.713	18.0985	6.0985	24.088	12.994	18.541	6.541
J646.A	Atlantic	41.463056	71.554444	L3205	LINC	134	2019-05-15	14.4551515561514	61.4	173.15	7.45	17.0055555555556	5.08888888888889	11.0472222222222	0.894444444444445	18.01	5.83	11.92	1.4	20	6	13	1.81
J646.A	Atlantic	41.463056	71.554444	M6607	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J646.B	Atlantic	41.463056	71.554444	P5618	PKLE	81	2019-03-23	12.1841446988944	216.75	444.3	8.3	23.3722222222222	11.05	17.2111111111111	5.50555555555556	22.45	10.44	16.445	4.445	25.12	11.44	18.28	6.28
J646.B	Atlantic	41.463056	71.554444	C4802	CLMB	119	2019-04-30	13.7601402583932	78.4	196.9	3.3	19.5388888888889	7.43333333333333	13.4861111111111	2.49722222222222	20.05	8.97	14.51	2.835	19.2	7.36	13.28	1.93
J646.B	Atlantic	41.463056	71.554444	M6705	KBSM	133	2019-05-14	14.531727254189	30.15	119.55	0	15.0333333333333	4.9	9.96666666666667	0.602777777777778	16.8	5.12	10.96	0.91	14.24	3.86	9.05	0
J646.C	Atlantic	41.463056	71.554444	P4813	PKLE	83	2019-03-25	12.2458580346685	239.15	474.7	10.8	24.3277777777778	12.6222222222222	18.475	6.475	24.06	11.61	17.835	5.835	26.78	14.68	20.73	8.73
J646.C	Atlantic	41.463056	71.554444	C4412	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J646.C	Atlantic	41.463056	71.554444	S3208	STIL	123	2019-05-04	13.7203818912231	183.73	389.02	4.65	22.5338888888889	11.4	16.9669444444444	4.96694444444444	23.002	11.66	17.331	5.331	20.572	12.688	16.63	4.63
J646.C	Atlantic	41.463056	71.554444	L2811	LINC	132	2019-05-13	14.3877335002493	52.35	156.1	0	16.3555555555556	4.62222222222222	10.4888888888889	0.433333333333334	17.23	5.22	11.225	0.705	14.9	4	9.45	0
J646.C	Atlantic	41.463056	71.554444	M5413	KBSM	124	2019-05-05	14.1915129448733	21.75	92.9	0.700000000000001	15.9	4.51111111111111	10.2055555555556	0.630555555555556	13.94	4.57	9.255	0.245	17.22	6.02	11.62	0.49
J646.C	Atlantic	41.463056	71.554444	B2908	BRKG	137	2019-05-18	14.8529331499527	33.85	94.25	2.15	14.9722222222222	5.39444444444444	10.1833333333333	1.275	17.29	6.88	12.085	2.275	22.56	10.54	16.55	4.55
J647.B	Atlantic	41.455833	71.453889	P6004	PKLE	79	2019-03-21	12.1223631901919	201.85	421.4	6.35	21.2111111111111	9.3	15.2555555555556	4.67777777777778	22.73	10.49	16.61	4.61	23.24	8.88	16.06	4.06
J647.B	Atlantic	41.455833	71.453889	T2210	TMPL	91	2019-04-02	12.5018320752962	190.665	409.81	0.145	20.7505555555556	9.85888888888889	15.3047222222222	3.68305555555556	20.972	10.134	15.553	4.048	18.062	7.562	12.812	1.802
J647.B	Atlantic	41.455833	71.453889	S3819	STIL	106	2019-04-17	13.1414530785794	102.41	239.7	8.085	21.2905555555556	8.11611111111111	14.7033333333333	3.96416666666667	22.5	9.104	15.802	4.878	20.252	9.536	14.894	4.021
J647.B	Atlantic	41.455833	71.453889	C3812	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J647.B	Atlantic	41.455833	71.453889	M3816	KBSM	130	2019-05-11	14.4229497140553	30.15	112.55	0	15.4444444444444	4.95	10.1972222222222	0.8	16.83	5.68	11.255	1.085	15.06	4.84	9.95	0.85
J647.B	Atlantic	41.455833	71.453889	L2710	LINC	138	2019-05-19	14.5829013276327	99.25	227	4.95	20.1611111111111	7.31111111111111	13.7361111111111	2.99722222222222	22.73	9	15.865	4.69	28.46	13.66	21.06	9.06
J647.B	Atlantic	41.455833	71.453889	B1108	BRKG	142	2019-05-23	15.0211487927613	33.85	99.7	0	14.85	5.86111111111111	10.3555555555556	1.26388888888889	17	7.77	12.385	2.275	11.44	5	8.22	0
J647.C	Atlantic	41.455833	71.453889	P5611	PKLE	73	2019-03-15	11.9369656507002	180.8	376.35	0.800000000000001	18.7388888888889	8.6	13.6694444444444	4.10555555555556	23.62	11.95	17.785	6.315	22.44	13.22	17.83	5.83
J647.C	Atlantic	41.455833	71.453889	T1307	TMPL	88	2019-03-30	12.4076874787139	190.52	402.615	1.795	21.3688888888889	10.8027777777778	16.0858333333333	4.28833333333333	23.205	11.969	17.587	5.587	22.354	11.004	16.679	4.679
J647.C	Atlantic	41.455833	71.453889	S2506	STIL	133	2019-05-14	14.0177601227865	236.485	479.585	9.905	22.885	11.5727777777778	17.2288888888889	5.35055555555556	23.158	10.955	17.0565	5.2755	22.752	9.64	16.196	4.382
J647.C	Atlantic	41.455833	71.453889	C6912	CLMB	126	2019-05-07	14.0087935789328	103.15	249.65	5.85	20.0222222222222	9.44444444444444	14.7333333333333	2.95	19.17	10.33	14.75	3.075	20.22	10.3	15.26	3.26
J647.C	Atlantic	41.455833	71.453889	L3002	LINC	136	2019-05-17	14.5202540719427	82.65	202.4	13.55	18.9833333333333	6.44444444444444	12.7138888888889	2.075	19.89	7.22	13.555	3.03	25.56	10.1	17.83	6.06
J647.C	Atlantic	41.455833	71.453889	M6808	KBSM	133	2019-05-14	14.531727254189	30.15	119.55	0	15.0333333333333	4.9	9.96666666666667	0.602777777777778	16.8	5.12	10.96	0.91	14.24	3.86	9.05	0
J647.C	Atlantic	41.455833	71.453889	B2119	BRKG	144	2019-05-25	15.0829444412388	37.65	110.6	3.8	15.4388888888889	6.43888888888889	10.9388888888889	1.475	16	7.65	11.825	1.805	14.66	7.64	11.15	0.76
J649.A	Atlantic	40.8327064	72.7125394	P6409	PKLE	74	2019-03-16	11.9678444808205	181.55	381.1	0.75	18.55	8.38333333333333	13.4666666666667	3.90277777777778	23.84	12.94	18.39	6.39	22.22	12.1	17.16	5.16
J649.A	Atlantic	40.8327064	72.7125394	C2810	CLMB	119	2019-04-30	13.7601402583932	78.4	196.9	3.3	19.5388888888889	7.43333333333333	13.4861111111111	2.49722222222222	20.05	8.97	14.51	2.835	19.2	7.36	13.28	1.93
J649.A	Atlantic	40.8327064	72.7125394	M6621	KBSM	132	2019-05-13	14.4960287378102	30.15	115.8	0	14.7222222222222	5.02222222222222	9.87222222222222	0.602777777777778	16.85	5.47	11.16	1.085	14.78	5.12	9.95	0.85
J649.A	Atlantic	40.8327064	72.7125394	L3908	LINC	136	2019-05-17	14.5202540719427	82.65	202.4	13.55	18.9833333333333	6.44444444444444	12.7138888888889	2.075	19.89	7.22	13.555	3.03	25.56	10.1	17.83	6.06
J649.A	Atlantic	40.8327064	72.7125394	B1418	BRKG	149	2019-05-30	15.2222616411632	46.9	138.85	3.25	17.2777777777778	8.04444444444444	12.6611111111111	1.98888888888889	16.65	8.15	12.4	1.305	18.64	8.66	13.65	1.85
J649.B	Atlantic	40.8327064	72.7125394	P6212	PKLE	74	2019-03-16	11.9678444808205	181.55	381.1	0.75	18.55	8.38333333333333	13.4666666666667	3.90277777777778	23.84	12.94	18.39	6.39	22.22	12.1	17.16	5.16
J649.B	Atlantic	40.8327064	72.7125394	T2714	TMPL	79	2019-03-21	12.1230760156599	138.575	314.67	3.925	18.4927777777778	8.5	13.4963888888889	3.41222222222222	20.089	9.567	14.828	3.1925	20.468	9.214	14.841	2.841
J649.B	Atlantic	40.8327064	72.7125394	C2204	CLMB	119	2019-04-30	13.7601402583932	78.4	196.9	3.3	19.5388888888889	7.43333333333333	13.4861111111111	2.49722222222222	20.05	8.97	14.51	2.835	19.2	7.36	13.28	1.93
J649.B	Atlantic	40.8327064	72.7125394	M6407	KBSM	130	2019-05-11	14.4229497140553	30.15	112.55	0	15.4444444444444	4.95	10.1972222222222	0.8	16.83	5.68	11.255	1.085	15.06	4.84	9.95	0.85
J649.B	Atlantic	40.8327064	72.7125394	B1702	BRKG	147	2019-05-28	15.1692372058551	42.6	126.55	0	16.8166666666667	7.61111111111111	12.2138888888889	1.75	14.71	6.88	10.795	0.875	17.98	8.76	13.37	1.75
J649.B	Atlantic	40.8327064	72.7125394	L3606	LINC	136	2019-05-17	14.5202540719427	82.65	202.4	13.55	18.9833333333333	6.44444444444444	12.7138888888889	2.075	19.89	7.22	13.555	3.03	25.56	10.1	17.83	6.06
J649.B	Atlantic	40.8327064	72.7125394	M3318	KBSM	123	2019-05-04	14.1513369874061	21.05	88.2	1.75	15.7444444444444	4.75555555555556	10.25	0.675	13.88	5.2	9.54	0.53	14.5	6.44	10.47	0.35
J649.C	Atlantic	40.8327064	72.7125394	P5214	PKLE	83	2019-03-25	12.2458580346685	239.15	474.7	10.8	24.3277777777778	12.6222222222222	18.475	6.475	24.06	11.61	17.835	5.835	26.78	14.68	20.73	8.73
J649.C	Atlantic	40.8327064	72.7125394	C2206	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J649.C	Atlantic	40.8327064	72.7125394	L3701	LINC	136	2019-05-17	14.5202540719427	82.65	202.4	13.55	18.9833333333333	6.44444444444444	12.7138888888889	2.075	19.89	7.22	13.555	3.03	25.56	10.1	17.83	6.06
J649.C	Atlantic	40.8327064	72.7125394	M6018	KBSM	137	2019-05-18	14.6684902370718	49.15	154.55	7.7	18.0944444444444	6.57222222222222	12.3333333333333	1.65833333333333	18.79	6.91	12.85	2.325	22.8	8.7	15.75	3.8
J649.C	Atlantic	40.8327064	72.7125394	B1013	BRKG	147	2019-05-28	15.1692372058551	42.6	126.55	0	16.8166666666667	7.61111111111111	12.2138888888889	1.75	14.71	6.88	10.795	0.875	17.98	8.76	13.37	1.75
J653.B	Gulf	27.197548	80.252826	S3115	STIL	100	2019-04-11	12.9227987017719	82.305	204.94	2.045	20.9294444444444	7.61166666666667	14.2705555555556	3.55138888888889	24.427	9.823	17.125	5.125	26.802	11.178	18.99	6.99
J653.B	Gulf	27.197548	80.252826	K1810	KING	53	2019-02-23	11.4151866638652	210.1	391.05	5.35	21.2611111111111	10.8333333333333	16.0472222222222	4.91944444444444	22.6	10.94	16.77	4.965	18.9	10.76	14.83	2.85
J653.B	Gulf	27.197548	80.252826	T1221	TMPL	56	2019-02-26	11.4010443412188	77.155	193.025	0.720000000000001	14.5161111111111	5.705	10.1105555555556	1.02055555555556	13.774	6.236	10.005	0.476	16.338	7.776	12.057	0.952
J656.A	Midwest	37.0440278	91.14075	P3417	PKLE	74	2019-03-16	11.9678444808205	181.55	381.1	0.75	18.55	8.38333333333333	13.4666666666667	3.90277777777778	23.84	12.94	18.39	6.39	22.22	12.1	17.16	5.16
J656.B	Midwest	37.0440278	91.14075	P3010	PKLE	70	2019-03-12	11.8444623301408	163.75	347.3	8	18.4	7.88888888888889	13.1444444444444	3.58055555555556	18.73	7.75	13.24	4.61	25.8	14.66	20.23	8.23
J656.B	Midwest	37.0440278	91.14075	C5613	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J656.B	Midwest	37.0440278	91.14075	M4602	KBSM	123	2019-05-04	14.1513369874061	21.05	88.2	1.75	15.7444444444444	4.75555555555556	10.25	0.675	13.88	5.2	9.54	0.53	14.5	6.44	10.47	0.35
J656.C	Midwest	37.0440278	91.14075	P4220	PKLE	74	2019-03-16	11.9678444808205	181.55	381.1	0.75	18.55	8.38333333333333	13.4666666666667	3.90277777777778	23.84	12.94	18.39	6.39	22.22	12.1	17.16	5.16
J656.C	Midwest	37.0440278	91.14075	C4208	CLMB	112	2019-04-23	13.4955392491899	64.05	157.8	0.550000000000001	20.9277777777778	7.61666666666667	14.2722222222222	3.375	20.45	7.61	14.03	3.06	20.3	8.18	14.24	2.8
J657.A	Midwest	37.0729556	91.19740833	P5013	PKLE	79	2019-03-21	12.1223631901919	201.85	421.4	6.35	21.2111111111111	9.3	15.2555555555556	4.67777777777778	22.73	10.49	16.61	4.61	23.24	8.88	16.06	4.06
J657.A	Midwest	37.0729556	91.19740833	C3206	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J657.B	Midwest	37.0729556	91.19740833	P5815	PKLE	74	2019-03-16	11.9678444808205	181.55	381.1	0.75	18.55	8.38333333333333	13.4666666666667	3.90277777777778	23.84	12.94	18.39	6.39	22.22	12.1	17.16	5.16
J657.B	Midwest	37.0729556	91.19740833	C5805	CLMB	116	2019-04-27	13.6484504460942	72.4	182.15	2.85	20.1888888888889	6.95555555555556	13.5722222222222	2.675	20.06	7.98	14.02	2.3	19.34	8.22	13.78	1.78
J657.C	Midwest	37.0729556	91.19740833	P2612	PKLE	72	2019-03-14	11.9061058587194	180	371.55	7.7	18.9833333333333	8.38333333333333	13.6833333333333	4.11944444444444	22.95	10.63	16.79	6.235	24.44	13.78	19.11	7.11
J657.C	Midwest	37.0729556	91.19740833	C3816	CLMB	112	2019-04-23	13.4955392491899	64.05	157.8	0.550000000000001	20.9277777777778	7.61666666666667	14.2722222222222	3.375	20.45	7.61	14.03	3.06	20.3	8.18	14.24	2.8
J657.C	Midwest	37.0729556	91.19740833	M3210	KBSM	130	2019-05-11	14.4229497140553	30.15	112.55	0	15.4444444444444	4.95	10.1972222222222	0.8	16.83	5.68	11.255	1.085	15.06	4.84	9.95	0.85
J658.A	Midwest	38.8853611	91.54294444	P2409	PKLE	62	2019-03-04	11.5996352493326	117.65	277.2	0	16.1055555555556	6.92222222222222	11.5138888888889	1.70277777777778	15.44	6.35	10.895	1.835	9.1	3.14	6.12	0
J658.A	Midwest	38.8853611	91.54294444	C4615	CLMB	112	2019-04-23	13.4955392491899	64.05	157.8	0.550000000000001	20.9277777777778	7.61666666666667	14.2722222222222	3.375	20.45	7.61	14.03	3.06	20.3	8.18	14.24	2.8
J658.A	Midwest	38.8853611	91.54294444	M5613	KBSM	120	2019-05-01	14.0283775239929	19.3	78.25	0	14.9666666666667	3.78888888888889	9.37777777777778	0.605555555555556	15.23	4.76	9.995	0.89	10.92	3.42	7.17	0
J658.B	Midwest	38.8853611	91.54294444	P2214	PKLE	67	2019-03-09	11.752260287586	144.45	316	10.5	17.1277777777778	6.87222222222222	12	2.53611111111111	15.28	5.31	10.295	2.68	21.46	7.48	14.47	5.36
J658.B	Midwest	38.8853611	91.54294444	C3219	CLMB	112	2019-04-23	13.4955392491899	64.05	157.8	0.550000000000001	20.9277777777778	7.61666666666667	14.2722222222222	3.375	20.45	7.61	14.03	3.06	20.3	8.18	14.24	2.8
J658.B	Midwest	38.8853611	91.54294444	M6210	KBSM	124	2019-05-05	14.1915129448733	21.75	92.9	0.700000000000001	15.9	4.51111111111111	10.2055555555556	0.630555555555556	13.94	4.57	9.255	0.245	17.22	6.02	11.62	0.49
J660.A	Gulf	29.897867	100.996962	P3021	PKLE	30	2019-01-31	10.7076483842227	31.75	103.7	0	16.2666666666667	5.12222222222222	10.6944444444444	0.744444444444445	16.5	4.39	10.445	0.46	15.88	5.44	10.66	0.7
J660.A	Gulf	29.897867	100.996962	M1802	KBSM	133	2019-05-14	14.531727254189	30.15	119.55	0	15.0333333333333	4.9	9.96666666666667	0.602777777777778	16.8	5.12	10.96	0.91	14.24	3.86	9.05	0
J660.B	Gulf	29.897867	100.996962	M5808	KBSM	129	2019-05-10	14.3856047474734	30.15	112.55	0	15.8111111111111	5.16111111111111	10.4861111111111	0.8	17.32	6.2	11.76	1.085	17.42	6.38	11.9	1.68
J660.B	Gulf	29.897867	100.996962	C1816	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J660.B	Gulf	29.897867	100.996962	P1217	PKLE	37	2019-02-07	10.882819050599	80.75	180.7	1.05	19.0333333333333	8.55	13.7916666666667	2.97777777777778	19.54	12.22	15.88	4.9	24.42	15.78	20.1	8.1
J660.C	Gulf	29.897867	100.996962	C3011	CLMB	122	2019-05-03	13.868909256626	86.95	217.45	0.0999999999999996	19.8277777777778	9.44444444444444	14.6361111111111	2.97222222222222	18.59	9.34	13.965	2.29	17.98	11.84	14.91	2.91
J660.C	Gulf	29.897867	100.996962	M4802	KBSM	133	2019-05-14	14.531727254189	30.15	119.55	0	15.0333333333333	4.9	9.96666666666667	0.602777777777778	16.8	5.12	10.96	0.91	14.24	3.86	9.05	0
J660.C	Gulf	29.897867	100.996962	P4006	PKLE	36	2019-02-06	10.8568454395906	79.7	175.65	10.2	18.4777777777778	8.33333333333333	13.4055555555556	2.91944444444444	19.6	12.5	16.05	5.07	23.54	18	20.77	8.77
