"PLANT_ID" "SUBPOP" "Lat_origin" "Long_origin" "PLOT_GL" "SITE" "FL50" "GR50" "cgdd_12c_gr2fl" "crain_gr2fl" "crain_5d" "dyln_fl50" "dyln_change_sec" "DOY" "crain_1d" "crain_2d" "crain_3d" "crain_7d"
"2035" "J587.B" "Gulf" 34.08622 81.11703 "T2407" "TMPL" 266 49 2562.25 698.35 0 12.1500965199492 -112.519571194751 2019-09-24 0 0 0 0
"2036" "J587.B" "Gulf" 34.08622 81.11703 "M2804" "KBSM" 270 137 1144.3 411 34 11.991569988214 -170.967007661594 2019-09-28 18 35 35 52
"2037" "J587.C" "Gulf" 34.08622 81.11703 "P2216" "PKLE" 203 28 1793.6 525.1 0 13.8249453954624 -63.8159699077569 2019-07-23 0 0 0 0
"2038" "J587.C" "Gulf" 34.08622 81.11703 "T1214" "TMPL" 217 46 1708.215 678.03 3.04 13.5706620955445 -86.4054599667796 2019-08-06 0 0 2.56 3.04
"2039" "J587.C" "Gulf" 34.08622 81.11703 "S2404" "STIL" 255 98 1861.665 932.92 32.26 12.5749829776373 -134.052408101751 2019-09-13 5.08 37.34 37.34 37.34
"2040" "J587.C" "Gulf" 34.08622 81.11703 "C4620" "CLMB" 259 179 941.25 229.11 0 12.4627975741209 -149.918715811638 2019-09-17 0 0 0 0
"2041" "J587.C" "Gulf" 34.08622 81.11703 "M1006" "KBSM" 270 140 1124.45 404 34 11.991569988214 -170.967007661594 2019-09-28 18 35 35 52
"2042" "J589.B" "Atlantic" 37.90747222 75.35108333 "P4821" "PKLE" 180 65 1285.55 487.7 35.7 14.0936573758948 -15.63361499473 2019-06-30 11.9 22.6 22.6 47.6
"2043" "J589.B" "Atlantic" 37.90747222 75.35108333 "S3005" "STIL" 224 123 1277.085 641.84 33.02 13.6660406747522 -114.190745817994 2019-08-13 0 0 0 33.02
"2044" "J589.B" "Atlantic" 37.90747222 75.35108333 "C2017" "CLMB" 225 116 1014.7 448.83 26.92 13.8080211236188 -128.724782589997 2019-08-14 0 0.76 4.82 26.92
"2045" "J589.B" "Atlantic" 37.90747222 75.35108333 "T2406" "TMPL" 228 86 1804.815 642.46 0 13.2869015132941 -97.6225475946649 2019-08-17 0 0 0 0
"2046" "J589.B" "Atlantic" 37.90747222 75.35108333 "L4215" "LINC" 230 132 953.8 357.2 6.4 13.7547748998993 -145.911287745329 2019-08-19 0 0 0 6.4
"2047" "J589.B" "Atlantic" 37.90747222 75.35108333 "M1417" "KBSM" 242 137 937.15 334 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2048" "J589.B" "Atlantic" 37.90747222 75.35108333 "B2116" "BRKG" 247 154 769.4 343.3 2 13.1420566971595 -177.312880061717 2019-09-05 0 0 0 2
"2049" "J589.C" "Atlantic" 37.90747222 75.35108333 "P5005" "PKLE" 163 72 960.35 440.1 27.2 14.0766168516413 25.1088884731828 2019-06-13 0 0 0.8 27.2
"2050" "J589.C" "Atlantic" 37.90747222 75.35108333 "C2013" "CLMB" 213 155 662.35 253.76 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"2051" "J590.B" "Atlantic" 37.45591667 75.83288889 "K2303" "KING" 161 84 1004.3 233.9 84.83 13.8419072044375 26.2767121428546 2019-06-11 0 0 0 84.83
"2052" "J590.B" "Atlantic" 37.45591667 75.83288889 "P5621" "PKLE" 187 72 1356 498.6 0.3 14.0450984509943 -31.8447099571642 2019-07-07 0 0 0 0.3
"2053" "J590.B" "Atlantic" 37.45591667 75.83288889 "C4417" "CLMB" 206 122 781.5 333.76 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2054" "J590.B" "Atlantic" 37.45591667 75.83288889 "F2124" "FRMI" 217 140 812.25 267.7 0 14.3090070631401 -131.595231859409 2019-08-06 4.6 4.6 4.6 4.6
"2055" "J590.B" "Atlantic" 37.45591667 75.83288889 "S3618" "STIL" 219 137 1109.815 472.93 66.8 13.8212937460803 -107.954992516568 2019-08-08 12.95 12.95 12.95 79.75
"2056" "J590.B" "Atlantic" 37.45591667 75.83288889 "L1004" "LINC" 224 144 849.55 318 32.5 13.9932435019761 -138.79329558376 2019-08-13 0 28.7 28.7 32.5
"2057" "J590.B" "Atlantic" 37.45591667 75.83288889 "M2420" "KBSM" 242 126 951.4 374 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2058" "J590.B" "Atlantic" 37.45591667 75.83288889 "B2806" "BRKG" 247 156 755.6 343.3 2 13.1420566971595 -177.312880061717 2019-09-05 0 0 0 2
"2059" "J590.B" "Atlantic" 37.45591667 75.83288889 "T2003" "TMPL" 260 88 2352.105 662.78 0 12.3373003484744 -111.939821721785 2019-09-18 0 0 0 0
"2060" "J591.A" "Atlantic" 36.67230556 75.91636111 "K1807" "KING" 147 91 693.2 148.06 0 13.6911640483097 52.2398630361295 2019-05-28 0 0 0 0
"2061" "J591.A" "Atlantic" 36.67230556 75.91636111 "P6913" "PKLE" 178 72 1207.05 475.7 25 14.1016810884826 -10.8586208492568 2019-06-28 0 15 15.3 25
"2062" "J591.A" "Atlantic" 36.67230556 75.91636111 "P2210" "PKLE" 183 84 1221.05 489.2 37.6 14.0766983444989 -22.693743905014 2019-07-03 0.3 0.3 0.3 37.9
"2063" "J591.A" "Atlantic" 36.67230556 75.91636111 "T1603" "TMPL" 199 95 1271.215 638.52 0 13.9414747001365 -58.2347678360733 2019-07-19 0 0 0 0
"2064" "J591.A" "Atlantic" 36.67230556 75.91636111 "S2118" "STIL" 212 137 995.27 405.88 0 14.0227166656358 -97.3286474037735 2019-08-01 0.25 0.25 0.25 0.25
"2065" "J591.A" "Atlantic" 36.67230556 75.91636111 "C3803" "CLMB" 213 122 857.65 366.02 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"2066" "J591.A" "Atlantic" 36.67230556 75.91636111 "F3324" "FRMI" 225 149 854.6 207.1 19.5 14.0007669942416 -143.72827706758 2019-08-14 0 8.1 13.7 19.5
"2067" "J591.A" "Atlantic" 36.67230556 75.91636111 "B3406" "BRKG" 235 154 705.65 319.6 45.7 13.7218326859717 -169.054889841687 2019-08-24 0 0 0 45.7
"2068" "J591.A" "Atlantic" 36.67230556 75.91636111 "M2605" "KBSM" 242 135 943 335 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2069" "J591.B" "Atlantic" 36.67230556 75.91636111 "K1004" "KING" 168 102 954.55 231.63 60.2 13.8769496259731 11.734837078577 2019-06-18 0 0 0 60.2
"2070" "J591.B" "Atlantic" 36.67230556 75.91636111 "P7012" "PKLE" 171 83 1039.7 441.6 10.6 14.1087250878532 6.05153870767055 2019-06-21 0 0 0 10.6
"2071" "J591.B" "Atlantic" 36.67230556 75.91636111 "T1212" "TMPL" 189 88 1126.315 639.42 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"2072" "J591.B" "Atlantic" 36.67230556 75.91636111 "C5815" "CLMB" 207 119 804.7 387.36 27.94 14.3884488908568 -98.9624471189003 2019-07-27 0 0 0 27.94
"2073" "J591.B" "Atlantic" 36.67230556 75.91636111 "F2904" "FRMI" 220 140 848.15 272.3 4.6 14.1965544915265 -136.55937332491 2019-08-09 0 0 0 4.6
"2074" "J591.B" "Atlantic" 36.67230556 75.91636111 "L1501" "LINC" 224 136 888.45 338.1 32.5 13.9932435019761 -138.79329558376 2019-08-13 0 28.7 28.7 32.5
"2075" "J591.B" "Atlantic" 36.67230556 75.91636111 "M4012" "KBSM" 231 137 854.85 304 7 13.7893189248921 -153.963463285532 2019-08-20 0 0 3 7
"2076" "J591.B" "Atlantic" 36.67230556 75.91636111 "S1616" "STIL" 231 135 1332.18 513.57 7.62 13.4358877316529 -121.229482376707 2019-08-20 0 0 7.62 7.62
"2077" "J591.B" "Atlantic" 36.67230556 75.91636111 "B2211" "BRKG" 235 147 732.8 338.9 45.7 13.7218326859717 -169.054889841687 2019-08-24 0 0 0 45.7
"2078" "J592.A" "Atlantic" 40.76975 72.89763889 "P5822" "PKLE" 145 75 664.45 363.9 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2079" "J592.A" "Atlantic" 40.76975 72.89763889 "C2621" "CLMB" 186 119 541.35 344.68 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"2080" "J592.A" "Atlantic" 40.76975 72.89763889 "S2114" "STIL" 195 149 610.57 135.37 0 14.4083856954134 -61.5552297435194 2019-07-15 0 0 0 0
"2081" "J592.A" "Atlantic" 40.76975 72.89763889 "M4016" "KBSM" 203 130 585.2 296 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"2082" "J592.A" "Atlantic" 40.76975 72.89763889 "L2205" "LINC" 208 134 715.2 303.5 29.7 14.5564601139837 -110.412964917818 2019-07-28 0 0 0 29.7
"2083" "J592.A" "Atlantic" 40.76975 72.89763889 "B1809" "BRKG" 210 144 539.85 283.7 57.4 14.786572639808 -129.957638948349 2019-07-30 0 53.6 55.4 57.4
"2084" "J592.B" "Atlantic" 40.76975 72.89763889 "P5612" "PKLE" 146 80 665.8 363.9 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"2085" "J592.B" "Atlantic" 40.76975 72.89763889 "C3017" "CLMB" 186 112 557.9 349.76 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"2086" "J592.B" "Atlantic" 40.76975 72.89763889 "M5414" "KBSM" 200 135 548.45 269 12 14.9115581035165 -95.0558907973651 2019-07-20 4 5 8 16
"2087" "J592.B" "Atlantic" 40.76975 72.89763889 "L2904" "LINC" 200 136 619.35 247.2 6.6 14.7830472494685 -90.338431329765 2019-07-20 0 0 0 6.6
"2088" "J592.C" "Atlantic" 40.76975 72.89763889 "P1807" "PKLE" 148 71 736.8 373.3 0 13.9074722112492 57.1414796106694 2019-05-29 0 0 0 0
"2089" "J592.C" "Atlantic" 40.76975 72.89763889 "C1217" "CLMB" 189 116 583.65 346.97 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"2090" "J592.C" "Atlantic" 40.76975 72.89763889 "M4008" "KBSM" 200 125 557.55 308 12 14.9115581035165 -95.0558907973651 2019-07-20 4 5 8 16
"2091" "J592.C" "Atlantic" 40.76975 72.89763889 "B2401" "BRKG" 207 144 507.8 228.3 4.5 14.8928538995335 -122.549886409993 2019-07-27 0 2 2 4.5
"2092" "J593.B" "Atlantic" 35.59952778 75.84758333 "P5409" "PKLE" 181 58 1304.9 502.1 37.9 14.0886567069036 -18.0024083683556 2019-07-01 0 11.9 22.6 37.9
"2093" "J593.B" "Atlantic" 35.59952778 75.84758333 "L2003" "LINC" 204 144 629.65 280.9 53.8 14.6752596139019 -100.884661244781 2019-07-24 0 0 29.7 53.8
"2094" "J593.B" "Atlantic" 35.59952778 75.84758333 "C4019" "CLMB" 206 116 796.95 389.65 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2095" "J593.B" "Atlantic" 35.59952778 75.84758333 "C5717" "CLMB" 207 116 808.35 389.65 27.94 14.3884488908568 -98.9624471189003 2019-07-27 0 0 0 27.94
"2096" "J593.B" "Atlantic" 35.59952778 75.84758333 "M6012" "KBSM" 219 128 746.8 318 4 14.2801693754883 -137.994395133268 2019-08-08 3 3 7 7
"2097" "J594.A" "Gulf" 36.5135 75.92877778 "P2209" "PKLE" 204 20 1814.3 536.1 0 13.8067470745658 -65.5139552278811 2019-07-24 0 0 0 0
"2098" "J594.A" "Gulf" 36.5135 75.92877778 "T1207" "TMPL" 252 53 2329.66 670.92 0 12.5846402746774 -110.28853404493 2019-09-10 17.27 17.27 17.27 17.27
"2099" "J594.A" "Gulf" 36.5135 75.92877778 "M4405" "KBSM" 261 133 1082.9 384 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"2100" "J595.A" "Atlantic" 35.871111 75.9798333 "K1110" "KING" 140 84 633.25 149.07 0.25 13.5803470038406 63.017058821287 2019-05-21 0 0 0 0.25
"2101" "J595.A" "Atlantic" 35.871111 75.9798333 "P4014" "PKLE" 153 68 838.5 386.5 12.2 13.9786531813311 47.2089433414425 2019-06-03 0 0 0 12.2
"2102" "J595.A" "Atlantic" 35.871111 75.9798333 "T1115" "TMPL" 164 88 751.16 461.34 9.43 14.136860626789 23.4191586746817 2019-06-14 0 0 0 9.43
"2103" "J595.A" "Atlantic" 35.871111 75.9798333 "S1512" "STIL" 193 98 906.91 641.59 0 14.44187938518 -56.4458469257744 2019-07-13 0 0 0 0
"2104" "J595.A" "Atlantic" 35.871111 75.9798333 "C6015" "CLMB" 199 116 713.5 358.41 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"2105" "J595.A" "Atlantic" 35.871111 75.9798333 "F1712" "FRMI" 211 140 745.9 267.7 2.8 14.5206124313411 -120.045321668159 2019-07-31 0 0 2.8 2.8
"2106" "J595.A" "Atlantic" 35.871111 75.9798333 "M2612" "KBSM" 214 130 689.75 300 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2107" "J595.A" "Atlantic" 35.871111 75.9798333 "L2309" "LINC" 218 134 822.2 308.1 0 14.2186325300416 -129.876038258745 2019-08-07 3.8 3.8 3.8 3.8
"2108" "J595.B" "Atlantic" 35.871111 75.9798333 "P2813" "PKLE" 153 73 800.15 376.6 12.2 13.9786531813311 47.2089433414425 2019-06-03 0 0 0 12.2
"2109" "J595.B" "Atlantic" 35.871111 75.9798333 "C4601" "CLMB" 196 116 670.45 347.99 0 14.6550394004226 -71.9571670988621 2019-07-16 0.51 0.51 0.51 0.51
"2110" "J595.B" "Atlantic" 35.871111 75.9798333 "M5204" "KBSM" 214 124 700.6 330 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2111" "J595.B" "Atlantic" 35.871111 75.9798333 "B1512" "BRKG" 217 144 601.6 284 0.3 14.516913405713 -144.737105560407 2019-08-06 0 0 0 0.3
"2112" "J595.B" "Atlantic" 35.871111 75.9798333 "L1402" "LINC" 228 158 790.25 162.8 35.1 13.8355389574014 -143.723169345802 2019-08-17 0 6.4 6.4 35.1
"2113" "J595.C" "Atlantic" 35.871111 75.9798333 "P3609" "PKLE" 159 78 880.9 403.8 27.7 14.0448778394481 34.2535460609646 2019-06-09 26.4 26.4 26.4 54.1
"2114" "J595.C" "Atlantic" 35.871111 75.9798333 "T1301" "TMPL" 189 77 1183.355 639.42 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"2115" "J595.C" "Atlantic" 35.871111 75.9798333 "C6801" "CLMB" 192 116 623.75 347.99 1.02 14.7302962559012 -60.5219638553535 2019-07-12 0 0 0 1.02
"2116" "J595.C" "Atlantic" 35.871111 75.9798333 "S1611" "STIL" 211 144 918.105 232.15 0 14.0497524010257 -95.6193226626695 2019-07-31 0 0 0 0
"2117" "J595.C" "Atlantic" 35.871111 75.9798333 "M4809" "KBSM" 212 127 678.9 330 4 14.5380871129508 -124.928887733419 2019-08-01 0 0 0 4
"2118" "J595.C" "Atlantic" 35.871111 75.9798333 "B3302" "BRKG" 224 158 595.1 261.7 5.6 14.2221586445353 -156.296804965788 2019-08-13 1.5 2 2 7.1
"2119" "J595.C" "Atlantic" 35.871111 75.9798333 "L4005" "LINC" 224 158 754.95 156.4 32.5 13.9932435019761 -138.79329558376 2019-08-13 0 28.7 28.7 32.5
"2120" "J597.A" "Atlantic" 39.0535 76.22113889 "P5204" "PKLE" 190 71 1417.7 508.6 9.7 14.0148730094573 -38.4569348606234 2019-07-10 0 0 9.7 9.7
"2121" "J597.A" "Atlantic" 39.0535 76.22113889 "C4420" "CLMB" 213 126 850.9 363.23 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"2122" "J597.A" "Atlantic" 39.0535 76.22113889 "S2717" "STIL" 219 109 1264.685 676.13 66.8 13.8212937460803 -107.954992516568 2019-08-08 12.95 12.95 12.95 79.75
"2123" "J597.A" "Atlantic" 39.0535 76.22113889 "L1906" "LINC" 224 144 849.55 318 32.5 13.9932435019761 -138.79329558376 2019-08-13 0 28.7 28.7 32.5
"2124" "J597.A" "Atlantic" 39.0535 76.22113889 "M2419" "KBSM" 249 137 979.15 339 5 12.9813945772064 -166.694721398905 2019-09-07 0 1 1 5
"2125" "J597.B" "Atlantic" 39.0535 76.22113889 "P6604" "PKLE" 178 74 1190.8 466.6 25 14.1016810884826 -10.8586208492568 2019-06-28 0 15 15.3 25
"2126" "J597.B" "Atlantic" 39.0535 76.22113889 "C3015" "CLMB" 206 116 796.95 389.65 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2127" "J597.B" "Atlantic" 39.0535 76.22113889 "S2009" "STIL" 224 107 1358.68 724.14 33.02 13.6660406747522 -114.190745817994 2019-08-13 0 0 0 33.02
"2128" "J597.B" "Atlantic" 39.0535 76.22113889 "L1107" "LINC" 236 134 1011.6 354.6 7.6 13.5059829126417 -151.480139659898 2019-08-25 0 0 0 7.6
"2129" "J597.B" "Atlantic" 39.0535 76.22113889 "M1102" "KBSM" 242 136 941.75 335 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2130" "J597.C" "Atlantic" 39.0535 76.22113889 "K1010" "KING" 130 86 486.35 132.82 17.01 13.3888641225642 75.5487457567277 2019-05-11 14.48 14.48 14.48 31.49
"2131" "J597.C" "Atlantic" 39.0535 76.22113889 "P5021" "PKLE" 194 84 1419.05 499.2 9.7 13.9662576822507 -46.8704748388795 2019-07-14 0 0 0 9.7
"2132" "J597.C" "Atlantic" 39.0535 76.22113889 "C2203" "CLMB" 206 116 796.95 389.65 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2133" "J597.C" "Atlantic" 39.0535 76.22113889 "S3818" "STIL" 212 100 1186.905 649.98 0 14.0227166656358 -97.3286474037735 2019-08-01 0.25 0.25 0.25 0.25
"2134" "J597.C" "Atlantic" 39.0535 76.22113889 "F1916" "FRMI" 225 140 905.05 291.8 19.5 14.0007669942416 -143.72827706758 2019-08-14 0 8.1 13.7 19.5
"2135" "J597.C" "Atlantic" 39.0535 76.22113889 "L4010" "LINC" 226 136 910.85 338.1 28.7 13.9150625223639 -141.353630583638 2019-08-15 0 0 0 28.7
"2136" "J597.C" "Atlantic" 39.0535 76.22113889 "B1510" "BRKG" 243 142 777.55 390.2 22.4 13.338186764683 -175.091720561544 2019-09-01 0.5 2 2 22.9
"2137" "J597.C" "Atlantic" 39.0535 76.22113889 "M6009" "KBSM" 249 129 989.25 363 5 12.9813945772064 -166.694721398905 2019-09-07 0 1 1 5
"2138" "J598.A" "Atlantic" 38.77238889 75.97663889 "P3814" "PKLE" 165 84 926.2 431 27.2 14.0886148089672 20.4199006713374 2019-06-15 0 0 0 27.2
"2139" "J598.A" "Atlantic" 38.77238889 75.97663889 "S3118" "STIL" 203 114 999.26 584.44 8.39 14.2477892702111 -80.1575069318936 2019-07-23 0 1.02 8.39 8.39
"2140" "J598.A" "Atlantic" 38.77238889 75.97663889 "C4013" "CLMB" 206 119 793.3 387.36 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2141" "J598.A" "Atlantic" 38.77238889 75.97663889 "L1104" "LINC" 208 146 659.85 264.9 29.7 14.5564601139837 -110.412964917818 2019-07-28 0 0 0 29.7
"2142" "J598.A" "Atlantic" 38.77238889 75.97663889 "M5208" "KBSM" 214 136 688.5 291 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2143" "J598.B" "Atlantic" 38.77238889 75.97663889 "P4017" "PKLE" 148 79 703.95 363.9 0 13.9074722112492 57.1414796106694 2019-05-29 0 0 0 0
"2144" "J598.B" "Atlantic" 38.77238889 75.97663889 "S3817" "STIL" 198 114 912.045 576.05 0 14.3529917757603 -68.8857913332726 2019-07-18 0 0 0 0
"2145" "J598.B" "Atlantic" 38.77238889 75.97663889 "T2704" "TMPL" 200 112 1177.65 529.03 0 13.9247710163261 -60.1332617174783 2019-07-20 0 0 0 0
"2146" "J598.B" "Atlantic" 38.77238889 75.97663889 "C3402" "CLMB" 206 116 796.95 389.65 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2147" "J598.B" "Atlantic" 38.77238889 75.97663889 "L3901" "LINC" 218 138 791.9 305.6 0 14.2186325300416 -129.876038258745 2019-08-07 3.8 3.8 3.8 3.8
"2148" "J598.B" "Atlantic" 38.77238889 75.97663889 "B2006" "BRKG" 226 140 674.1 312.4 7.1 14.1341639907875 -159.069858753121 2019-08-15 0 0 1.5 7.1
"2149" "J598.B" "Atlantic" 38.77238889 75.97663889 "M2402" "KBSM" 231 133 860.7 312 7 13.7893189248921 -153.963463285532 2019-08-20 0 0 3 7
"2150" "J599.A" "Atlantic" 38.40719444 76.05972222 "P7421" "PKLE" 154 74 809.05 376.1 12.2 13.9911873490845 45.1230039123267 2019-06-04 9.4 9.4 9.4 21.6
"2151" "J599.A" "Atlantic" 38.40719444 76.05972222 "C1113" "CLMB" 193 122 619.95 292.1 1.02 14.7126699399849 -63.4547372983768 2019-07-13 0 0 0 1.02
"2152" "J599.A" "Atlantic" 38.40719444 76.05972222 "S1318" "STIL" 211 121 1072.48 542.53 0 14.0497524010257 -95.6193226626695 2019-07-31 0 0 0 0
"2153" "J599.A" "Atlantic" 38.40719444 76.05972222 "L1210" "LINC" 224 136 888.45 338.1 32.5 13.9932435019761 -138.79329558376 2019-08-13 0 28.7 28.7 32.5
"2154" "J599.A" "Atlantic" 38.40719444 76.05972222 "M6209" "KBSM" 242 131 943 344 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2155" "J599.B" "Atlantic" 38.40719444 76.05972222 "P1412" "PKLE" 146 74 681.3 363.9 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"2156" "J599.B" "Atlantic" 38.40719444 76.05972222 "C4413" "CLMB" 199 122 698.05 302.52 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"2157" "J599.B" "Atlantic" 38.40719444 76.05972222 "S3814" "STIL" 210 107 1127.415 624.07 0 14.0763133239876 -93.8608207897076 2019-07-30 0 0 0 0
"2158" "J599.B" "Atlantic" 38.40719444 76.05972222 "L1511" "LINC" 214 136 766.95 305.6 4.6 14.360078595008 -122.815922702854 2019-08-03 0 0 0 4.6
"2159" "J599.B" "Atlantic" 38.40719444 76.05972222 "M3216" "KBSM" 217 135 720.9 291 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"2160" "J599.C" "Atlantic" 38.40719444 76.05972222 "P2810" "PKLE" 163 81 922.25 431 27.2 14.0766168516413 25.1088884731828 2019-06-13 0 0 0.8 27.2
"2161" "J599.C" "Atlantic" 38.40719444 76.05972222 "C1804" "CLMB" 206 122 781.5 333.76 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2162" "J599.C" "Atlantic" 38.40719444 76.05972222 "S3403" "STIL" 212 102 1172.925 649.98 0 14.0227166656358 -97.3286474037735 2019-08-01 0.25 0.25 0.25 0.25
"2163" "J599.C" "Atlantic" 38.40719444 76.05972222 "M2205" "KBSM" 252 135 1000.75 341 2 12.8418102030715 -167.880269837397 2019-09-10 1 2 2 3
"2164" "J600.A" "Atlantic" 38.26494444 75.66383333 "P4804" "PKLE" 154 80 793.55 376.1 12.2 13.9911873490845 45.1230039123267 2019-06-04 9.4 9.4 9.4 21.6
"2165" "J600.A" "Atlantic" 38.26494444 75.66383333 "C4021" "CLMB" 206 116 796.95 389.65 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2166" "J600.A" "Atlantic" 38.26494444 75.66383333 "M5607" "KBSM" 242 121 953.85 391 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2167" "J600.B" "Atlantic" 38.26494444 75.66383333 "P1002" "PKLE" 154 74 809.05 376.1 12.2 13.9911873490845 45.1230039123267 2019-06-04 9.4 9.4 9.4 21.6
"2168" "J600.B" "Atlantic" 38.26494444 75.66383333 "S3413" "STIL" 203 116 991.115 584.44 8.39 14.2477892702111 -80.1575069318936 2019-07-23 0 1.02 8.39 8.39
"2169" "J600.B" "Atlantic" 38.26494444 75.66383333 "C3009" "CLMB" 210 116 843.05 418.61 28.96 14.3025185438104 -105.13651793019 2019-07-30 0 28.96 28.96 28.96
"2170" "J600.B" "Atlantic" 38.26494444 75.66383333 "M3017" "KBSM" 231 127 864.95 344 7 13.7893189248921 -153.963463285532 2019-08-20 0 0 3 7
"2171" "J600.B" "Atlantic" 38.26494444 75.66383333 "L2612" "LINC" 244 124 1074.25 434.1 34.3 13.1621967214212 -156.910927936172 2019-09-02 0 0 0.5 34.3
"2172" "J601.A" "Atlantic" 38.75575 76.15558333 "P3004" "PKLE" 162 68 976.6 441.4 41.9 14.0696421603987 27.4266457954489 2019-06-12 0 0.8 0.8 41.9
"2173" "J601.A" "Atlantic" 38.75575 76.15558333 "T1811" "TMPL" 189 79 1177.395 639.42 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"2174" "J601.A" "Atlantic" 38.75575 76.15558333 "C6203" "CLMB" 199 119 709.85 356.12 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"2175" "J601.A" "Atlantic" 38.75575 76.15558333 "S3214" "STIL" 203 119 974.6 584.44 8.39 14.2477892702111 -80.1575069318936 2019-07-23 0 1.02 8.39 8.39
"2176" "J601.A" "Atlantic" 38.75575 76.15558333 "M1419" "KBSM" 214 134 689.75 291 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2177" "J601.A" "Atlantic" 38.75575 76.15558333 "L4113" "LINC" 224 158 754.95 156.4 32.5 13.9932435019761 -138.79329558376 2019-08-13 0 28.7 28.7 32.5
"2178" "J601.A" "Atlantic" 38.75575 76.15558333 "B3005" "BRKG" 228 144 686.25 301.5 12.4 14.0447186403959 -161.628133885996 2019-08-17 0.3 10.7 10.7 12.7
"2179" "J601.B" "Atlantic" 38.75575 76.15558333 "P2008" "PKLE" 148 67 769.95 374.3 0 13.9074722112492 57.1414796106694 2019-05-29 0 0 0 0
"2180" "J601.B" "Atlantic" 38.75575 76.15558333 "C4014" "CLMB" 218 122 912.7 366.02 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"2181" "J601.B" "Atlantic" 38.75575 76.15558333 "S3402" "STIL" 224 121 1287.53 642.6 33.02 13.6660406747522 -114.190745817994 2019-08-13 0 0 0 33.02
"2182" "J601.B" "Atlantic" 38.75575 76.15558333 "M3420" "KBSM" 261 130 1082.9 386 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"2183" "J602.A" "Atlantic" 33.3519 79.1937 "C2404" "CLMB" 247 119 1237.55 529.85 38.86 12.9575334394334 -146.096203971692 2019-09-05 0 0 0 38.86
"2184" "J602.A" "Atlantic" 33.3519 79.1937 "L4213" "LINC" 248 134 1100.6 388.9 0.5 12.9864234539969 -158.913315365876 2019-09-06 0 0 0 0.5
"2185" "J602.A" "Atlantic" 33.3519 79.1937 "M4220" "KBSM" 261 136 1081.65 377 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"2186" "J602.B" "Atlantic" 33.3519 79.1937 "P4405" "PKLE" 199 70 1593.65 508.6 0 13.8929166174436 -56.6462649689534 2019-07-19 0 0 0 0
"2187" "J602.B" "Atlantic" 33.3519 79.1937 "C3810" "CLMB" 232 126 1079.25 393.2 3.05 13.5492093287449 -136.0984033927 2019-08-21 0.76 0.76 0.76 3.81
