PLANT_ID,LIBRARY,LIB_GROWN,LIB_BIOCLIM,Genetic_subpop_50per,Genetic_subpop_95per,Texas_Q,Eastcoast_Q,Midwest_DA,Ecotype,Ecotype_PC1,UP_ecotype,TX_ecotype,CO_ecotype,LIB_CLIMATE,LIB_PHENO,LIB_ACC,LIB_NOTES,PLOIDY,COLLECTION_TYPE,COLLECTION_METHOD,COLLECTOR,STATE,COUNTY,LATITUDE,LONGITUDE,ELEVATION,NOTE_LATLONG,LOCALITY,TAXON,HABITAT,COLL_DATE
J685.B,ITCR,Y,Y,Eastcoast,Eastcoast,0,1,0,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Clara Holmes, Michael Giambalvo",Delaware,Kent,39.2594111,-75.46198056,0,NA,Bombay Hook NWR; Raymond Pool,Panicum virgatum,NA,2017-10-03 00:00:00
J685.C,ITCS,Y,Y,Eastcoast,Eastcoast,0.01,0.99,0,Coastal,36.1582580422739,0.0376201620776388,0.0124460482826368,0.949933789639724,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Clara Holmes, Michael Giambalvo",Delaware,Kent,39.2594111,-75.46198056,0,NA,Bombay Hook NWR; Raymond Pool,Panicum virgatum,NA,2017-10-03 00:00:00
K5,NNBT,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,Oklahoma,Huges,35.26,-96.18,250,NA,Kanlow: Near Wetumka,Panicum virgatum,NA,NA
NFCX1,TCTS,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,NA,NA,28.332505,-98.117501,NA,Alamo Derived,Alamo; PI 422006; Alamo-TX; transformable genotype isolated by Zengyu Zhang,Panicum virgatum,NA,NA
NFGA02_06,PZXS,N,Y,Texas,Texas,0.981,0.019,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,NA,NA,NA,35.426748,-91.836809,NA,Estimated From Passport Data,PI 414065; BN-14668-65—Arkansas ,Panicum virgatum,NA,NA
NFGA09_02,PYSS,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,NA,NA,35.237591,-96.241675,NA,Kanlow,PI 421521; Kanlow--Kansas,Panicum virgatum,NA,NA
NFGA09_05,PYSU,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,NA,NA,35.237591,-96.241675,NA,Kanlow,"PI 421521, Kanlow—Kansas",Panicum virgatum,NA,NA
NFGA15_11,PYSP,N,Y,Texas,Admixed,0.76,0.24,0.032,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,NA,NA,NA,33.976779,-89.675641,NA,Estimated From Passport Data,PI 315725; BN-14669-92--Mississippi,Panicum virgatum,NA,NA
NFGA16_05,PYSX,N,Y,Admixed,Admixed,NA,NA,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,NA,NA,NA,35.032482,-79.547449,NA,Need Info From L. Bartley,PI 315723; BN-8358-62-North Carolina,Panicum virgatum,NA,NA
NFGA16_12,OBWZ,N,Y,Texas,Admixed,0.569,0.431,0,NA,NA,NA,NA,NA,Y,Y,Y,TX admixed from NC. Manually allow,4X,Natural Collection,Unknown,NA,NA,NA,35.032482,-79.547449,NA,NA,PI 315723; BN-8358-62-North Carolina,Panicum virgatum,NA,NA
NFGA32_06,PYSW,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,NA,NA,28.332505,-98.117501,NA,Alamo,PI 422006; Alamo-TX,Panicum virgatum,NA,NA
NFGA34_08,OBWX,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,"EG1101,NFSG-993, US Patent:  8,319,009. increased biomass, increased disease resistance and increased spring re-growth in comparison to Alamo, the switchgrass ecotype from which it was bred (http://www.google.com.ezproxy.lib.ou.edu/patents/US8319009)",Panicum virgatum,NA,NA
NFGA34_10,OBXA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Need Info From L. Bartley,"EG1101,NFSG-993, US Patent:  8,319,009. increased biomass, increased disease resistance and increased spring re-growth in comparison to Alamo, the switchgrass ecotype from which it was bred (http://www.google.com.ezproxy.lib.ou.edu/patents/US8319009)",Panicum virgatum,NA,NA
NFGA36_05,ONTG,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,GA991,Panicum virgatum,NA,NA
NFGA36_09,PYST,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,GA991,Panicum virgatum,NA,NA
NFGA37_03,PZXT,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Need Info From L. Bartley,"EG1102, patented by UGA: http://www.google.com/patents/US8314287, 2 rounds of recurrent selection for high biomass",Panicum virgatum,NA,NA
NFGA37_05,PYPU,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,"EG1102, patented by UGA: http://www.google.com/patents/US8314287, 2 rounds of recurrent selection for high biomass",Panicum virgatum,NA,NA
NL94,TCTT,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,NA,NA,35.237591,-96.241675,NA,Kanlow Derived,"From Y. Wu, related to Kanlow-like genotypes from northern midwest range of lowlands, product of 3 rounds of recurrent selection for high biomass",Panicum virgatum,NA,NA
Pv304_1,XXAW,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,F1 of AP13XVS16,Panicum virgatum,NA,NA
Pv317_1,XXAX,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,F1 of AP13XVS16,Panicum virgatum,NA,NA
Pv346_1,WZCU,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,F1 of AP13XVS16,Panicum virgatum,NA,NA
Pv458_1,WZCX,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,F1 of AP13XVS16,Panicum virgatum,NA,NA
SL93,TCTU,N,Y,Texas,Texas,1,0,0.002,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,NA,NA,28.332505,-98.117501,NA,Alamo Derived,"From Y. Wu, related to Alamo-like genotypes from southern U.S. genotypes like Alamo, product of 3 rounds of recurrent selection for high biomass",Panicum virgatum,NA,NA
VS16,PWUZ,N,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Cultivar,Unknown,NA,Nebraska,Otoe ,40.72,-96.12,361,NA,Summer: Near Nebraska City,Panicum virgatum,NA,NA
WBC3a,ABHM,N,Y,Texas,Texas,1,0,0,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,NA,Texas,Travis ,30.32,-97.9823,322,NA,West Bee Caves ,Panicum virgatum,NA,NA
ALB280,NNBU,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Strange Kmer Profile, Possible Ploidy Variation. Exclude",4X,Cultivar,Unknown,NA,NA,NA,35.237591,-96.241675,NA,Kanlow Derived,"Tobias, diploid genotype progeny from K5, PI 421521; Kanlow--Kansas",Panicum virgatum,NA,NA
J003.C,IIAH,N,N,NA,NA,NA,NA,NA,Coastal,35.7321441753426,0.374969025313428,0.0340060763542267,0.591024898332345,N,N,N,J003 is a mess. Exclude,4X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,North Carolina,Richmond,35.029935,-79.547826,128,NA,"Hoffman, NC",Panicum virgatum,NA,NA
J135.A,IIZR,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Strange Kmer Profile, Possible Ploidy Variation. Exclude",4X,Breeding Selection,Grown from GRIN Seed Packet In Austin,T. Juenger,North Dakota,NA,47.5362,-99.793,511,Approx @ State Center,NA,Panicum virgatum,NA,NA
J197.A,IEYT,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Strange Kmer Profile, Possible Ploidy Variation. Exclude",4X,Natural Collection,Grown from GRIN Seed Packet In Austin,T. Juenger,Georgia,Troup,32.9082,-85.02316667,217,NA,"Troup County. Vicinity of 5397 Whitesville Road Right of Way, West Point, GA",Panicum virgatum,"Right of way under large power lines. Associated vegetation: weedy area, pine trees, bluestems, indiangrass.",2012-10-09 00:00:00
J236.A,INIJ,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Strange Kmer Profile, Possible Ploidy Variation. Exclude",4X,Natural Collection,Plant Obtained From USDA Collaborators,USDA,Texas,Kenedy ,27.12,-97.9525,19,NA,"Southeast of Flowella, TX",Panicum virgatum,NA,NA
J243.A,IRUH,N,N,NA,NA,NA,NA,NA,Texas,-189.149577540341,0.00370797791496421,0.948148679403243,0.0481433426817929,N,N,N,This has really bad coverage and should be excluded. Exclude,4X,Natural Collection,Unknown,NA,Oklahoma,Hughes ,35.13,-96.32,248,NA,Kanlow: Near Wetumk,Panicum virgatum,NA,NA
J275.A,IJAR,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Strange Kmer Profile, Possible Ploidy Variation. Exclude",4X,Natural Collection,Seed from Mexico Collaborators.,NA,Coahuila,NA,29.3247,-101.3645,440,Location Approximate,North Coahuila,Panicum virgatum,NA,2012-09-15 00:00:00
J344.B,IHZN,N,N,NA,NA,NA,NA,NA,Upland,248.27000352848,0.990429628915295,0.00191121584697541,0.00765915523772947,N,N,N,"low coverage, high het. Exclude",4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3045667,-88.1723167,174,NA,Total Prairie Size - 106ha,Panicum virgatum,NA,2009-01-01 00:00:00
J385.C,IIBU,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,low coverage. Exclude,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Benton,38.53214167,-93.29148333,300,NA,Site Drovers Prairie. 4.1 miles west of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J399.B,IHZG,N,N,NA,NA,NA,NA,NA,Upland,183.841164460559,0.97098503569544,0.00157546811361463,0.0274394961909455,N,N,N,"low coverage, high het. Exclude",4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Minnesota,LeSeuer,44.32,-93.93,310,NA,LeSeuer,Panicum virgatum,NA,NA
J428.A,IGRB,N,N,NA,NA,NA,NA,NA,Upland,134.700730602497,0.988147609902605,0.00645832142925536,0.00539406866813917,N,N,N,"Highest heterozygoisty and low-ish coverage. Fishy, but also, probaably OK. Exclude",4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,New York,Nassau,40.72,-73.58,35,NA,NCC Campus PV#1,Panicum virgatum,NA,NA
J471.A,IENM,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Very bad coverage. Exclude,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Arkansas,Benton,36.21863889,-94.48219444,364,NA,Site Chesney Prairie Natural Area. 3.94 miles northwest of Siloam Springs,Panicum virgatum,Lowland,2015-08-19 00:00:00
J491.A,IICE,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Very bad coverage. Exclude,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,St. Clair,38.049558330000004,-93.96668333,250,NA,Site Taberville Prairie Conservation Area. 6 miles east of Rockville,Panicum virgatum,Upland,2015-08-23 00:00:00
J624.B,IRWF,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Manually added never use - the TX assingment look sok, but really bad coverage. . Exclude",4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.51005,-110.72863,1973,NA,Apache-Sitgreaves National Forest,Panicum virgatum,NA,2016-07-21 00:00:00
J661.C,IRXF,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Probable Error, Plant does not match others. Exclude",4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Virginia,Accomack,37.841403,-75.654336,2,NA,"From Winterville, VA, drive 0.7 miles West on VA-684. Population on left.",Panicum virgatum,NA,2017-08-07 00:00:00
J682.C,ITCI,N,N,NA,NA,NA,NA,NA,Upland,175.725337947999,0.966180564614395,0.00166517796643639,0.032154257419169,N,N,N,"Very high heterozygosity, coverage on the low side. Exclude",4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Michael Giambalvo, Sarah Follet",New Jersey,Monmoth,40.1788806,-74.31703889,129,NA,Turkey Swamp WMA;Fresh water Meadow,Panicum virgatum,NA,2017-11-27 00:00:00
NL94×SL93_305,XAWG,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,F1 Hybrid. Exclude,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,F1 of NL94XSL93,Panicum virgatum,NA,NA
NL94×SL93_370,WZGP,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,F1 Hybrid. Exclude,4X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,F1 of NL94XSL93,Panicum virgatum,NA,NA
2302,WZGG,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Unknown,NA,NA,NA,35.237591,-96.241675,NA,Kanlow,"From G. Sarath, Kanlow (purchased from Kansas Plant Materials Center) harvested from production fields at the Manhattan Plant Center, KS",Panicum virgatum,NA,NA
2719,XXAZ,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Unknown,NA,Nebraska,Otoe ,40.72,-96.12,361,Summer Derived,"From G. Srath, Summer C2 bulk seeds from crosses between Summer plants selected for high yields and later flowering times under NE conditions",Panicum virgatum,NA,NA
2732,XXAY,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Unknown,NA,NA,NA,35.237591,-96.241675,NA,Kanlow Derived,"From G. Sarath, Kanlow N2 bulk seeds from crosses between Kanlow plants selected for two cycles (>12 years) for high survival and high yields under NE conditions",Panicum virgatum,NA,NA
2785b,WZGH,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Breeding Selection,Unknown,NA,NA,NA,NA,NA,NA,Hybrid,"From G. Sarath, bulked seeds from an original F1 progeny between Kanlow and Summer plants that were used as progenitors of the new bioenergy type cultivar “Liberty” released by KPV in 2014.",Panicum virgatum,NA,NA
9001-3 BN389-69S,TCTW,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Unknown,NA,NA,NA,35.350336,-79.436616,NA,Estimated From Passport Data,similar to Casler upland 8X east,Panicum virgatum,NA,NA
9020-5,TCTX,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Unknown,NA,NA,NA,35.350336,-79.436616,NA,Estimated From Passport Data,"similar to Casler upland 8X east, carthage",Panicum virgatum,NA,NA
Blackwell_WO1,WZGA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Unknown,NA,Oklahoma,Kay,36.823448,-97.179026,315,GPS estimated using passport data,Blackwell,Panicum virgatum,NA,NA
J002.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Florida,Citrus,28.75,-82.53,16,NA,"Citrus County, FL",Panicum virgatum,NA,NA
J004.A,IIAP,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Breeding Selection,Grown from GRIN Seed Packet In Austin,T. Juenger,Kansas,Ellsworth,38.736583,-98.22838,480,NA,Ellsworth,Panicum virgatum,NA,1956-01-01 00:00:00
J004.C,ITAP,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Kansas,Ellsworth,38.736583,-98.22838,480,NA,Ellsworth,Panicum virgatum,NA,1956-01-01 00:00:00
J007.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,Grown from GRIN Seed Packet In Austin,NA,NA,Santa Fe,-31.247613,-61.487103,103,NA,"Rafaela Experiment Station, Unknown if Natural Collection. Collected by a collector, but was on Ag experiment land.",Panicum virgatum,NA,NA
J007.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,NA,Santa Fe,-31.247613,-61.487103,103,NA,"Rafaela Experiment Station, Unknown if Natural Collection. Collected by a collector, but was on Ag experiment land.",Panicum virgatum,NA,NA
J007.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,NA,Santa Fe,-31.247613,-61.487103,103,NA,"Rafaela Experiment Station, Unknown if Natural Collection. Collected by a collector, but was on Ag experiment land.",Panicum virgatum,NA,NA
J009.A,IIBE,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,T. Juenger,New Mexico,Union,36.600366,-103.609128,1816,NA,Near Grenville.,Panicum virgatum,Deep sand site a few miles south of the town. Annual precipitation 4 mm.,1940-01-01 00:00:00
J009.B,IIBL,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,New Mexico,Union,36.600366,-103.609128,1816,NA,Near Grenville.,Panicum virgatum,Deep sand site a few miles south of the town. Annual precipitation 4 mm.,1940-01-01 00:00:00
J010.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,Grown from GRIN Seed Packet In Austin,NA,North Carolina,Wake,35.841854,-78.616101,NA,GPS estimated using passport data,Soil Conservation Service,Panicum virgatum,NA,1976-11-26 00:00:00
J010.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,North Carolina,Wake,35.841854,-78.616101,NA,GPS estimated using passport data,Soil Conservation Service,Panicum virgatum,NA,1976-11-26 00:00:00
J010.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,North Carolina,Wake,35.841854,-78.616101,NA,GPS estimated using passport data,Soil Conservation Service,Panicum virgatum,NA,1976-11-26 00:00:00
J011.A,IHYG,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Breeding Selection,Grown from GRIN Seed Packet In Austin,T. Juenger,Kansas,Saline,38.824832,-97.625651,NA,GPS estimated using passport data,Soil Conservation Service,Panicum virgatum,NA,1976-11-26 00:00:00
J011.C,IHZA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Breeding Selection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Kansas,Saline,38.824832,-97.625651,NA,GPS estimated using passport data,Soil Conservation Service,Panicum virgatum,NA,1976-11-26 00:00:00
J012.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Breeding Selection,Grown from GRIN Seed Packet In Austin,NA,New York,NA,42.1497,-74.9384,736,Approx @ State Center,Soil Conservation Service,Panicum virgatum,NA,1976-11-26 00:00:00
J014.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Cultivar,Grown from GRIN Seed Packet In Austin,NA,North Carolina,Moore,35.350336,-79.436616,120,NA,Carthage,Panicum virgatum,"Dominant soils are deep, sandy Quartzipsamments and Paleudults on rolling hilly slopes where the upper sandy strata are thick. Area was once ancient shoreline and the sands were re-depoisted by the wind. Area is a humid subtropical climate receiving an av",1977-11-30 00:00:00
J014.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Cultivar,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,North Carolina,Moore,35.350336,-79.436616,120,NA,Carthage,Panicum virgatum,"Dominant soils are deep, sandy Quartzipsamments and Paleudults on rolling hilly slopes where the upper sandy strata are thick. Area was once ancient shoreline and the sands were re-depoisted by the wind. Area is a humid subtropical climate receiving an av",1977-11-30 00:00:00
J015.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Cultivar,Grown from GRIN Seed Packet In Austin,NA,Oklahoma,Kay,36.823448,-97.179026,315,GPS estimated using passport data,"Kay County, OK",Panicum virgatum,NA,1977-11-30 00:00:00
J015.B,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Cultivar,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Oklahoma,Kay,36.823448,-97.179026,315,GPS estimated using passport data,"Kay County, OK",Panicum virgatum,NA,NA
J015.C,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Cultivar,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Oklahoma,Kay,36.823448,-97.179026,315,GPS estimated using passport data,"Kay County, OK",Panicum virgatum,NA,NA
J021.A,IHYU,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,T. Juenger,Texas,Gonzales,29.443853,-96.941093,NA,GPS estimated using passport data,NA,Panicum virgatum,NA,1977-09-27 00:00:00
J021.B,IIBT,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Texas,Gonzales,29.443853,-96.941093,NA,GPS estimated using passport data,NA,Panicum virgatum,NA,1977-09-27 00:00:00
J023.A,IICB,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,Grown from GRIN Seed Packet In Austin,T. Juenger,West Virginia,Raleigh,37.73816,-81.251883,NA,GPS estimated using passport data,"Originally from Raleigh County, West Virginia",Panicum virgatum,NA,1973-01-01 00:00:00
J023.C,IICI,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Cultivar,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,West Virginia,Raleigh,37.73816,-81.251883,NA,GPS estimated using passport data,"Originally from Raleigh County, West Virginia",Panicum virgatum,NA,1973-01-01 00:00:00
J025.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Cultivar,Grown from GRIN Seed Packet In Austin,NA,Illinois,Hardin,37.469217,-88.165308,114,NA,"Cave-in-Rock, Illinois",Panicum virgatum,NA,1958-01-01 00:00:00
J027.C,IHWQ,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,North Carolina,New Hanover,34.225725,-77.94471,NA,GPS estimated using passport data,NA,Panicum virgatum,NA,1983-01-01 00:00:00
J028.A,IICQ,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,T. Juenger,Arkansas,Franklin,35.592797,-93.824824,355,NA,"Franklin County, Arkansas",Panicum virgatum,NA,1955-10-31 00:00:00
J028.B,IICY,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Arkansas,Franklin,35.592797,-93.824824,355,NA,"Franklin County, Arkansas",Panicum virgatum,NA,1955-10-31 00:00:00
J029.C,IHXJ,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,New Jersey,Cumberland,39.222976,-74.992585,3,NA,"Heislerville, New Jersey",Panicum virgatum,NA,NA
J030.A,IEXR,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,T. Juenger,Colorado,Kiowa,38.480562,-102.781863,1286,NA,"Eads, Colorado",Panicum virgatum,NA,NA
J030.B,IHYD,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octoploid,8X,Natural Collection,"Dug up from established common garden at the Noble Foundataion in Ardmore, OK",Noble,Colorado,Kiowa,38.480562,-102.781863,1286,NA,"Eads, Colorado",Panicum virgatum,NA,NA
J031.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,NA,Colorado,El Paso,38.833882,-104.821363,1832,NA,"Colorado Springs, Colorado",Panicum virgatum,NA,NA
J032.A,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,NA,Maryland,NA,39.0724,-76.7902,59,Approx @ State Center,NA,Panicum virgatum,NA,1983-01-01 00:00:00
